analysis_id,analysis_label,analysis_family,unit_of_analysis,source_boundary,aggregation_rule,metric,metric_label,setting,setting_label,n_units,n_flagged,prevalence,prevalence_percent
distinct_product_any_variant,Distinct-product prevalence: at least one flagged variant,Complementary analytical-unit analysis,Retailer-specific product family,All portals combined after product aggregation,Product flagged when at least one observed colour or regional variant is flagged,r1_metal_hardware,R1 Metal-specified/conventional hardware,default,Default,19173,2950,0.15386220205497314,15.386220205497313
distinct_product_any_variant,Distinct-product prevalence: at least one flagged variant,Complementary analytical-unit analysis,Retailer-specific product family,All portals combined after product aggregation,Product flagged when at least one observed colour or regional variant is flagged,r1_metal_hardware,R1 Metal-specified/conventional hardware,expanded,Expanded,19173,2966,0.1546967089135764,15.469670891357639
distinct_product_any_variant,Distinct-product prevalence: at least one flagged variant,Complementary analytical-unit analysis,Retailer-specific product family,All portals combined after product aggregation,Product flagged when at least one observed colour or regional variant is flagged,r2_plastic_hardware,R2 Plastic-specified hardware,conservative,Conservative,19173,62,0.003233714077087571,0.3233714077087571
distinct_product_any_variant,Distinct-product prevalence: at least one flagged variant,Complementary analytical-unit analysis,Retailer-specific product family,All portals combined after product aggregation,Product flagged when at least one observed colour or regional variant is flagged,r2_plastic_hardware,R2 Plastic-specified hardware,default,Default,19173,62,0.003233714077087571,0.3233714077087571
distinct_product_any_variant,Distinct-product prevalence: at least one flagged variant,Complementary analytical-unit analysis,Retailer-specific product family,All portals combined after product aggregation,Product flagged when at least one observed colour or regional variant is flagged,r2_plastic_hardware,R2 Plastic-specified hardware,expanded,Expanded,19173,62,0.003233714077087571,0.3233714077087571
distinct_product_any_variant,Distinct-product prevalence: at least one flagged variant,Complementary analytical-unit analysis,Retailer-specific product family,All portals combined after product aggregation,Product flagged when at least one observed colour or regional variant is flagged,r3_mixed_hardware,R3 Material-ambiguous hardware,conservative,Conservative,19173,4208,0.2194753038126532,21.94753038126532
distinct_product_any_variant,Distinct-product prevalence: at least one flagged variant,Complementary analytical-unit analysis,Retailer-specific product family,All portals combined after product aggregation,Product flagged when at least one observed colour or regional variant is flagged,r3_mixed_hardware,R3 Material-ambiguous hardware,default,Default,19173,4733,0.24685756011057217,24.685756011057215
distinct_product_any_variant,Distinct-product prevalence: at least one flagged variant,Complementary analytical-unit analysis,Retailer-specific product family,All portals combined after product aggregation,Product flagged when at least one observed colour or regional variant is flagged,r3_mixed_hardware,R3 Material-ambiguous hardware,expanded,Expanded,19173,8464,0.4414541282011162,44.145412820111616
distinct_product_any_variant,Distinct-product prevalence: at least one flagged variant,Complementary analytical-unit analysis,Retailer-specific product family,All portals combined after product aggregation,Product flagged when at least one observed colour or regional variant is flagged,r4_fabric_attached_trim,R4 Fabric attached trim,conservative,Conservative,19173,3486,0.18181818181818182,18.181818181818183
distinct_product_any_variant,Distinct-product prevalence: at least one flagged variant,Complementary analytical-unit analysis,Retailer-specific product family,All portals combined after product aggregation,Product flagged when at least one observed colour or regional variant is flagged,r4_fabric_attached_trim,R4 Fabric attached trim,default,Default,19173,3975,0.20732279768424347,20.73227976842435
distinct_product_any_variant,Distinct-product prevalence: at least one flagged variant,Complementary analytical-unit analysis,Retailer-specific product family,All portals combined after product aggregation,Product flagged when at least one observed colour or regional variant is flagged,r4_fabric_attached_trim,R4 Fabric attached trim,expanded,Expanded,19173,6364,0.33192510300944034,33.192510300944036
distinct_product_any_variant,Distinct-product prevalence: at least one flagged variant,Complementary analytical-unit analysis,Retailer-specific product family,All portals combined after product aggregation,Product flagged when at least one observed colour or regional variant is flagged,r5_decorative_nontextile,R5 Decorative/non-textile attachment,conservative,Conservative,19173,334,0.017420330673342723,1.7420330673342723
distinct_product_any_variant,Distinct-product prevalence: at least one flagged variant,Complementary analytical-unit analysis,Retailer-specific product family,All portals combined after product aggregation,Product flagged when at least one observed colour or regional variant is flagged,r5_decorative_nontextile,R5 Decorative/non-textile attachment,default,Default,19173,580,0.0302508736243676,3.0250873624367602
distinct_product_any_variant,Distinct-product prevalence: at least one flagged variant,Complementary analytical-unit analysis,Retailer-specific product family,All portals combined after product aggregation,Product flagged when at least one observed colour or regional variant is flagged,r5_decorative_nontextile,R5 Decorative/non-textile attachment,expanded,Expanded,19173,580,0.0302508736243676,3.0250873624367602
distinct_product_any_variant,Distinct-product prevalence: at least one flagged variant,Complementary analytical-unit analysis,Retailer-specific product family,All portals combined after product aggregation,Product flagged when at least one observed colour or regional variant is flagged,r6_surface_print_coating,R6 Surface print/coating barrier,conservative,Conservative,19173,426,0.022218745110311376,2.2218745110311375
distinct_product_any_variant,Distinct-product prevalence: at least one flagged variant,Complementary analytical-unit analysis,Retailer-specific product family,All portals combined after product aggregation,Product flagged when at least one observed colour or regional variant is flagged,r6_surface_print_coating,R6 Surface print/coating barrier,default,Default,19173,652,0.034006154488082196,3.4006154488082196
distinct_product_any_variant,Distinct-product prevalence: at least one flagged variant,Complementary analytical-unit analysis,Retailer-specific product family,All portals combined after product aggregation,Product flagged when at least one observed colour or regional variant is flagged,r6_surface_print_coating,R6 Surface print/coating barrier,expanded,Expanded,19173,905,0.047201794189745995,4.7201794189746
distinct_product_any_variant,Distinct-product prevalence: at least one flagged variant,Complementary analytical-unit analysis,Retailer-specific product family,All portals combined after product aggregation,Product flagged when at least one observed colour or regional variant is flagged,r7_lining_multilayer,R7 Lining/multilayer presence,conservative,Conservative,19173,4297,0.22411724821363377,22.41172482136338
distinct_product_any_variant,Distinct-product prevalence: at least one flagged variant,Complementary analytical-unit analysis,Retailer-specific product family,All portals combined after product aggregation,Product flagged when at least one observed colour or regional variant is flagged,r7_lining_multilayer,R7 Lining/multilayer presence,default,Default,19173,5002,0.2608877066708392,26.08877066708392
distinct_product_any_variant,Distinct-product prevalence: at least one flagged variant,Complementary analytical-unit analysis,Retailer-specific product family,All portals combined after product aggregation,Product flagged when at least one observed colour or regional variant is flagged,r7_lining_multilayer,R7 Lining/multilayer presence,expanded,Expanded,19173,5273,0.27502216658843165,27.502216658843164
distinct_product_any_variant,Distinct-product prevalence: at least one flagged variant,Complementary analytical-unit analysis,Retailer-specific product family,All portals combined after product aggregation,Product flagged when at least one observed colour or regional variant is flagged,r7b_hidden_layer_mismatch,R7b Hidden-layer mismatch diagnostic,conservative,Conservative,19173,2056,0.10723413133051687,10.723413133051688
distinct_product_any_variant,Distinct-product prevalence: at least one flagged variant,Complementary analytical-unit analysis,Retailer-specific product family,All portals combined after product aggregation,Product flagged when at least one observed colour or regional variant is flagged,r7b_hidden_layer_mismatch,R7b Hidden-layer mismatch diagnostic,default,Default,19173,1913,0.09977572628175038,9.977572628175038
distinct_product_any_variant,Distinct-product prevalence: at least one flagged variant,Complementary analytical-unit analysis,Retailer-specific product family,All portals combined after product aggregation,Product flagged when at least one observed colour or regional variant is flagged,r7b_hidden_layer_mismatch,R7b Hidden-layer mismatch diagnostic,expanded,Expanded,19173,1913,0.09977572628175038,9.977572628175038
distinct_product_any_variant,Distinct-product prevalence: at least one flagged variant,Complementary analytical-unit analysis,Retailer-specific product family,All portals combined after product aggregation,Product flagged when at least one observed colour or regional variant is flagged,r8_secondary_component_presence,R8 Secondary-component presence,conservative,Conservative,19173,1888,0.0984718093151828,9.847180931518281
distinct_product_any_variant,Distinct-product prevalence: at least one flagged variant,Complementary analytical-unit analysis,Retailer-specific product family,All portals combined after product aggregation,Product flagged when at least one observed colour or regional variant is flagged,r8_secondary_component_presence,R8 Secondary-component presence,default,Default,19173,1888,0.0984718093151828,9.847180931518281
distinct_product_any_variant,Distinct-product prevalence: at least one flagged variant,Complementary analytical-unit analysis,Retailer-specific product family,All portals combined after product aggregation,Product flagged when at least one observed colour or regional variant is flagged,r8_secondary_component_presence,R8 Secondary-component presence,expanded,Expanded,19173,2091,0.10905961508371147,10.905961508371147
distinct_product_any_variant,Distinct-product prevalence: at least one flagged variant,Complementary analytical-unit analysis,Retailer-specific product family,All portals combined after product aggregation,Product flagged when at least one observed colour or regional variant is flagged,r8b_secondary_material_difference,R8b Secondary-component mismatch diagnostic,conservative,Conservative,19173,1071,0.05585980284775466,5.585980284775466
distinct_product_any_variant,Distinct-product prevalence: at least one flagged variant,Complementary analytical-unit analysis,Retailer-specific product family,All portals combined after product aggregation,Product flagged when at least one observed colour or regional variant is flagged,r8b_secondary_material_difference,R8b Secondary-component mismatch diagnostic,default,Default,19173,1043,0.05439941584519898,5.439941584519898
distinct_product_any_variant,Distinct-product prevalence: at least one flagged variant,Complementary analytical-unit analysis,Retailer-specific product family,All portals combined after product aggregation,Product flagged when at least one observed colour or regional variant is flagged,r8b_secondary_material_difference,R8b Secondary-component mismatch diagnostic,expanded,Expanded,19173,1043,0.05439941584519898,5.439941584519898
